,Unnamed: 0,N,close_U,F,coeffs,method
20,20,2,True,"[0.99999964 0.999999   0.99999475 0.99998844 0.99998146 0.9999751
 0.99997    0.9999665  0.9999648  0.99996513 0.99996704 0.99997026
 0.99997437 0.9999791  0.9999838  0.9999883  0.99999225 0.9999954
 0.9999977  0.9999992  0.99999976 0.99999964 0.999999   0.99999785
 0.99999666 0.9999953  0.99999434 0.99999344 0.9999929  0.99999285
 0.9999931  0.9999936  0.9999944  0.9999954  0.9999963  0.99999726
 0.99999803 0.9999986  0.99999905 0.9999991  0.9999991  0.9999988
 0.99999845 0.99999803 0.9999976  0.9999972  0.99999684 0.9999967
 0.9999968  0.99999684 0.999997   0.9999973  0.9999977  0.9999981
 0.99999845 0.99999887 0.9999991  0.99999917 0.99999917 0.99999875
 0.99999833 0.99999756 0.99999666 0.9999957  0.99999464 0.9999935
 0.9999923  0.9999914  0.9999905  0.99999005 0.9999898  0.99999005
 0.9999907  0.9999916  0.9999929  0.9999944  0.999996   0.99999756
 0.99999905 0.9999997  1.         0.99999905 0.99999714 0.99999386
 0.99998957 0.999984   0.99997747 0.99997026 0.9999629  0.99995583
 0.9999497  0.9999453  0.999943   0.9999436  0.99994737 0.9999542
 0.9999639  0.9999753  0.99998695 0.99999636 0.99999994]","[[0.8322348  0.7847453  0.71031076]
 [4.656782   5.865461   0.7370579 ]
 [4.5387654  6.097104   1.6811663 ]]",trotter
21,21,2,False,"[1.0006542  1.0001737  0.99974483 0.99937385 0.9990634  0.9988171
 0.9986363  0.9985213  0.99846977 0.99847937 0.9985447  0.9986591
 0.9988154  0.99900323 0.99921435 0.99943775 0.9996629  0.9998795
 1.0000787  1.0002518  1.0003922  1.0004947  1.0005559  1.0005746
 1.0005524  1.000491   1.0003955  1.0002716  1.0001266  0.9999686
 0.9998057  0.9996467  0.99949974 0.9993723  0.9992707  0.9991999
 0.99916387 0.9991649  0.9992028  0.9992771  0.9993851  0.99952334
 0.9996862  0.99986744 1.0000608  1.0002593  1.0004561  1.0006434
 1.000815   1.000964   1.0010859  1.0011756  1.0012299  1.0012466
 1.0012248  1.0011632  1.0010647  1.0009311  1.0007652  1.0005715
 1.0003561  1.0001231  0.9998805  0.99963367 0.99939054 0.99915725
 0.99894077 0.99874806 0.99858403 0.9984547  0.998364   0.9983155
 0.998312   0.9983546  0.99844277 0.99857616 0.99875176 0.99896646
 0.999215   0.99949235 0.99979156 1.0001051  1.000426   1.0007453
 1.0010551  1.0013477  1.001614   1.0018471  1.0020401  1.0021862
 1.00228    1.0023159  1.0022894  1.0021977  1.0020368  1.001805
 1.0014994  1.0011177  1.0006584  1.000119   0.9994965 ]","[[0.8322348  0.7847453  0.71031076]
 [4.656782   5.865461   0.7370579 ]
 [4.5387654  6.097104   1.6811663 ]]",trotter
22,22,2,True,"[0.99999994 0.99999636 0.9999878  0.99997747 0.9999676  0.99995947
 0.9999541  0.99995154 0.9999519  0.99995434 0.9999588  0.99996436
 0.9999705  0.999977   0.999983   0.9999883  0.9999927  0.99999607
 0.99999833 0.9999996  1.         0.9999996  0.9999987  0.9999975
 0.99999607 0.9999947  0.9999935  0.99999267 0.9999922  0.9999921
 0.9999923  0.9999927  0.9999937  0.9999947  0.9999958  0.99999696
 0.999998   0.9999989  0.9999995  0.9999998  1.         0.9999999
 0.99999964 0.9999992  0.99999875 0.99999815 0.9999977  0.9999973
 0.9999972  0.99999714 0.99999726 0.99999756 0.99999785 0.9999983
 0.9999986  0.9999989  0.9999993  0.9999996  0.9999997  0.9999999
 0.9999998  0.9999999  0.99999976 0.9999997  0.99999976 0.9999997
 0.9999998  0.99999976 0.99999976 0.9999997  0.99999976 0.99999976
 0.9999998  0.9999999  0.9999999  0.9999999  0.99999994 0.9999999
 0.9999999  0.99999994 0.99999994 0.9999999  0.99999976 0.99999964
 0.9999992  0.9999986  0.9999975  0.9999961  0.99999416 0.9999918
 0.9999892  0.99998665 0.99998426 0.9999826  0.999982   0.9999828
 0.9999853  0.9999892  0.99999386 0.99999815 1.        ]","[[0.54165024 1.441296   0.56852096]
 [4.8855066  4.4504614  4.83419   ]
 [4.367595   4.279904   1.0406234 ]]",trotter
23,23,2,False,"[1.0003645  1.0000888  0.99987864 0.9997235  0.9996145  0.9995422
 0.99949944 0.99947923 0.9994753  0.99948347 0.9995001  0.9995226
 0.9995491  0.9995792  0.99961174 0.9996482  0.9996883  0.9997338
 0.99978435 0.9998412  0.9999045  0.99997437 1.0000498  1.0001303
 1.0002139  1.0002987  1.0003822  1.0004618  1.0005339  1.0005956
 1.0006441  1.0006762  1.0006891  1.0006809  1.0006508  1.000597
 1.0005198  1.0004201  1.0003003  1.0001624  1.0000106  0.99984914
 0.9996833  0.99951833 0.99936056 0.99921656 0.9990919  0.9989928
 0.9989239  0.99888957 0.99889326 0.9989357  0.9990181  0.99913746
 0.9992913  0.9994736  0.999678   0.999896   1.0001181  1.0003341
 1.000533   1.0007049  1.0008408  1.000932   1.0009733  1.0009602
 1.0008918  1.0007706  1.000601   1.0003905  1.00015    0.99989074
 0.9996276  0.99937373 0.9991447  0.9989537  0.99881214 0.998731
 0.99871653 0.9987722  0.99889946 0.9990943  0.9993498  0.9996563
 1.0000023  1.0003731  1.0007535  1.0011272  1.001477   1.0017884
 1.0020454  1.0022361  1.0023478  1.0023727  1.0023022  1.0021317
 1.001858   1.0014801  1.0009973  1.0004104  0.99972117]","[[0.54165024 1.441296   0.56852096]
 [4.8855066  4.4504614  4.83419   ]
 [4.367595   4.279904   1.0406234 ]]",trotter
24,24,2,True,"[0.99999946 0.9999986  0.99999547 0.9999909  0.9999858  0.99998087
 0.99997675 0.99997413 0.9999728  0.999973   0.99997455 0.99997705
 0.99998033 0.999984   0.99998784 0.9999913  0.99999434 0.9999969
 0.99999857 0.99999964 0.9999999  0.9999998  0.99999905 0.99999803
 0.9999968  0.9999956  0.9999944  0.9999935  0.9999926  0.99999225
 0.99999213 0.9999923  0.9999929  0.99999356 0.9999945  0.99999547
 0.9999965  0.9999974  0.99999815 0.9999987  0.99999905 0.9999991
 0.99999887 0.9999985  0.9999978  0.99999714 0.9999964  0.9999957
 0.9999952  0.9999947  0.9999946  0.9999945  0.9999949  0.99999535
 0.9999959  0.99999654 0.99999696 0.9999973  0.99999726 0.999997
 0.9999964  0.9999955  0.9999944  0.9999931  0.99999183 0.99999076
 0.9999899  0.99998957 0.99998975 0.9999904  0.99999166 0.99999326
 0.99999493 0.9999965  0.9999973  0.9999973  0.99999595 0.9999927
 0.99998754 0.99998003 0.9999702  0.99995804 0.99994415 0.9999288
 0.99991256 0.9998966  0.9998817  0.99986887 0.99985933 0.999854
 0.9998538  0.9998592  0.99987066 0.99988747 0.99990904 0.99993366
 0.9999588  0.99998116 0.99999607 0.9999976  0.99997896]","[[1.0729519 0.5361968 1.2319403]
 [2.1619587 1.9512931 4.51316  ]
 [4.4513817 2.133553  1.4512459]]",trotter
25,25,2,False,"[0.99999666 0.99956465 0.9993642  0.9993474  0.9994664  0.999679
 0.9999454  1.0002314  1.0005075  1.0007501  1.0009421  1.0010719
 1.0011324  1.0011219  1.0010431  1.0009018  1.0007073  1.0004696
 1.0002018  0.9999155  0.999624   0.9993399  0.99907494 0.99883944
 0.998641   0.99848795 0.99838555 0.9983372  0.99834365 0.9984059
 0.998521   0.9986859  0.9988947  0.9991418  0.9994193  0.99971867
 1.0000303  1.0003449  1.000652   1.0009421  1.0012053  1.001433
 1.0016155  1.0017477  1.001822   1.0018344  1.0017829  1.0016656
 1.0014838  1.0012405  1.0009404  1.00059    1.000198   0.99977356
 0.99932784 0.998873   0.9984206  0.9979832  0.99757355 0.9972033
 0.9968829  0.9966218  0.9964281  0.99630713 0.9962636  0.9962988
 0.99641323 0.99660355 0.9968654  0.99719256 0.9975766  0.9980084
 0.99847704 0.99897087 0.9994785  0.9999871  1.0004852  1.0009614
 1.001405   1.001806   1.0021557  1.0024475  1.002675   1.0028347
 1.0029237  1.00294    1.0028851  1.0027587  1.0025653  1.0023072
 1.0019894  1.0016164  1.0011941  1.0007275  1.0002229  0.99968433
 0.9991173  0.9985251  0.99791104 0.9972768  0.9966229 ]","[[1.0729519 0.5361968 1.2319403]
 [2.1619587 1.9512931 4.51316  ]
 [4.4513817 2.133553  1.4512459]]",trotter
26,26,2,True,"[1.0000001  0.9999991  0.9999965  0.99999285 0.99998885 0.99998516
 0.99998194 0.9999798  0.99997884 0.99997896 0.9999801  0.99998224
 0.9999848  0.9999879  0.9999909  0.9999936  0.99999607 0.9999978
 0.9999989  0.99999964 0.9999997  0.9999995  0.99999905 0.99999857
 0.99999815 0.99999785 0.9999977  0.9999976  0.9999978  0.9999979
 0.99999815 0.9999985  0.9999989  0.9999992  0.9999994  0.9999995
 0.99999964 0.99999964 0.99999946 0.9999992  0.9999989  0.9999986
 0.99999845 0.9999983  0.9999982  0.99999833 0.99999857 0.9999988
 0.9999992  0.9999995  0.9999998  0.99999994 1.         0.9999998
 0.9999994  0.9999989  0.9999984  0.9999978  0.9999972  0.9999967
 0.9999965  0.99999636 0.99999654 0.999997   0.9999977  0.9999983
 0.99999905 0.9999995  0.99999976 0.9999997  0.9999992  0.9999986
 0.99999774 0.9999971  0.9999966  0.99999654 0.9999969  0.9999976
 0.99999857 0.99999946 0.99999994 0.99999964 0.99999815 0.99999523
 0.9999906  0.99998444 0.99997675 0.9999682  0.99995923 0.9999507
 0.9999435  0.9999384  0.9999362  0.9999376  0.99994266 0.99995124
 0.99996275 0.9999758  0.99998814 0.9999973  0.9999996 ]","[[0.78392726 1.4329633  0.96706736]
 [0.68820137 5.032745   5.1349173 ]
 [2.2128663  5.4679704  4.4379263 ]]",trotter
27,27,2,False,"[1.0000263  0.9999573  0.99995834 1.0000073  1.0000864  1.0001786
 1.0002697  1.0003484  1.0004046  1.000434   1.0004324  1.0003992
 1.0003369  1.000248   1.0001395  1.0000168  0.9998879  0.99976104
 0.9996436  0.99954283 0.9994655  0.99941725 0.9994016  0.9994222
 0.9994794  0.9995719  0.9996989  0.9998537  1.0000306  1.0002218
 1.0004177  1.0006083  1.0007821  1.0009298  1.0010397  1.0011047
 1.0011184  1.001076   1.0009774  1.000825   1.0006232  1.0003825
 1.0001137  0.9998297  0.99954474 0.99927384 0.9990309  0.9988272
 0.9986736  0.9985753  0.9985357  0.9985542  0.9986267  0.9987465
 0.99890417 0.99908906 0.9992896  0.9994955  0.9996976  0.99988747
 1.0000598  1.0002121  1.0003437  1.0004551  1.000551   1.0006344
 1.0007092  1.0007794  1.0008471  1.0009129  1.0009754  1.0010312
 1.0010738  1.0010968  1.0010912  1.001049   1.0009606  1.0008179
 1.0006162  1.0003508  1.0000213  0.9996294  0.99918216 0.9986872
 0.99815804 0.99761003 0.9970618  0.9965338  0.99604887 0.9956309
 0.99530494 0.99509555 0.9950276  0.9951248  0.9954115  0.9959083
 0.9966355  0.9976106  0.99884987 1.0003667  1.0021721 ]","[[0.78392726 1.4329633  0.96706736]
 [0.68820137 5.032745   5.1349173 ]
 [2.2128663  5.4679704  4.4379263 ]]",trotter
28,28,2,True,"[1.         0.9999996  0.99999875 0.99999785 0.9999972  0.9999966
 0.99999607 0.99999577 0.9999957  0.99999577 0.9999959  0.9999963
 0.9999969  0.9999975  0.9999981  0.9999987  0.9999992  0.99999964
 0.9999999  1.         0.99999994 0.99999976 0.9999995  0.9999992
 0.9999989  0.9999987  0.99999845 0.99999833 0.9999983  0.9999984
 0.9999985  0.99999857 0.9999989  0.99999917 0.9999994  0.9999997
 0.9999998  0.9999999  0.99999994 1.         0.99999976 0.9999997
 0.9999996  0.9999994  0.9999992  0.99999905 0.9999989  0.99999887
 0.99999887 0.99999887 0.9999989  0.99999905 0.9999992  0.99999934
 0.9999996  0.9999997  0.9999998  0.9999999  1.         1.
 1.         0.9999998  0.99999976 0.9999995  0.99999934 0.999999
 0.9999986  0.9999983  0.99999774 0.9999974  0.9999971  0.99999684
 0.9999967  0.9999968  0.999997   0.99999744 0.999998   0.9999987
 0.9999993  0.99999976 1.         0.9999997  0.99999887 0.9999973
 0.99999493 0.99999195 0.99998826 0.99998415 0.99997973 0.9999755
 0.9999719  0.99996936 0.9999682  0.99996865 0.99997115 0.99997556
 0.9999814  0.99998814 0.9999947  0.99999917 0.9999993 ]","[[1.2574021  0.9389394  1.129833  ]
 [0.90982485 2.708116   4.424465  ]
 [5.0385575  5.1691637  1.8234761 ]]",trotter
29,29,2,False,"[1.0001732  0.99894065 0.9980305  0.9974134  0.9970561  0.99692047
 0.996968   0.99715966 0.99745774 0.9978267  0.9982361  0.99865884
 0.999071   0.99945635 0.9998012  1.0000975  1.00034    1.0005269
 1.0006598  1.0007415  1.000777   1.0007721  1.0007329  1.0006657
 1.0005769  1.0004722  1.0003569  1.0002358  1.0001131  0.9999931
 0.9998779  0.99977124 0.999675   0.9995916  0.99952275 0.9994694
 0.99943364 0.99941623 0.9994182  0.9994396  0.99948055 0.99954134
 0.99961966 0.9997156  0.999826   0.9999481  1.0000786  1.0002135
 1.0003482  1.0004774  1.000596   1.0006993  1.000782   1.0008395
 1.0008684  1.0008647  1.0008279  1.0007566  1.0006523  1.000517
 1.0003542  1.0001696  0.9999689  0.9997592  0.99954826 0.999344
 0.99915445 0.99898696 0.99884856 0.99874437 0.9986788  0.9986551
 0.99867433 0.9987357  0.9988372  0.9989752  0.99914473 0.9993393
 0.9995519  0.99977535 1.0000012  1.0002218  1.0004299  1.0006186
 1.0007819  1.0009154  1.0010153  1.0010791  1.001106   1.0010973
 1.0010535  1.0009785  1.000876   1.0007509  1.0006092  1.0004568
 1.0003003  1.0001465  1.0000017  0.99987215 0.99976397]","[[1.2574021  0.9389394  1.129833  ]
 [0.90982485 2.708116   4.424465  ]
 [5.0385575  5.1691637  1.8234761 ]]",trotter
30,30,2,True,"[1.0000001  0.99999905 0.9999967  0.99999416 0.99999183 0.9999901
 0.9999892  0.99998903 0.99998945 0.99999064 0.9999919  0.99999344
 0.9999948  0.9999962  0.9999975  0.99999833 0.99999905 0.9999995
 0.99999976 0.99999994 1.         0.9999999  0.9999998  0.99999976
 0.99999964 0.9999996  0.9999996  0.9999996  0.9999996  0.9999996
 0.9999996  0.99999964 0.9999997  0.99999976 0.9999998  0.99999994
 0.99999994 0.9999999  0.99999994 0.9999999  0.9999999  0.9999999
 0.9999998  0.9999999  0.9999998  0.99999976 0.9999997  0.9999996
 0.9999997  0.99999964 0.9999997  0.9999997  0.99999976 0.9999998
 0.9999999  0.9999999  0.99999994 0.9999999  0.99999994 0.99999994
 0.9999999  0.9999999  0.99999976 0.99999976 0.99999964 0.99999964
 0.9999995  0.99999946 0.99999946 0.9999994  0.9999994  0.9999994
 0.9999995  0.99999964 0.99999964 0.99999976 0.99999976 0.9999999
 0.99999994 0.9999999  0.9999999  0.9999998  0.9999998  0.9999996
 0.9999995  0.99999917 0.99999887 0.99999845 0.99999803 0.9999975
 0.999997   0.9999965  0.9999962  0.99999595 0.9999959  0.99999624
 0.99999684 0.99999774 0.99999875 0.99999964 0.99999994]","[[0.62359697 1.0220684  1.0244017 ]
 [1.5133358  1.2948174  4.9155216 ]
 [3.4405162  0.22842686 0.18621793]]",trotter
31,31,2,False,"[1.0000011  1.0003086  1.0005487  1.0007261  1.0008473  1.0009166
 1.0009404  1.0009248  1.0008757  1.0007992  1.0007021  1.0005906
 1.0004709  1.0003496  1.0002317  1.0001229  1.0000274  0.99994856
 0.9998892  0.9998517  0.9998363  0.99984235 0.9998685  0.999913
 0.99997216 1.0000427  1.00012    1.0002     1.0002781  1.0003496
 1.0004113  1.0004597  1.0004922  1.0005066  1.0005021  1.0004787
 1.0004367  1.0003778  1.0003042  1.0002184  1.0001236  1.0000235
 0.99992144 0.9998209  0.9997254  0.99963814 0.999562   0.99949956
 0.9994522  0.99942166 0.9994092  0.9994137  0.9994359  0.9994739
 0.9995274  0.99959356 0.99966985 0.99975425 0.99984324 0.99993426
 1.0000241  1.0001092  1.0001885  1.0002587  1.0003167  1.000363
 1.0003952  1.0004131  1.0004176  1.0004089  1.000388   1.0003567
 1.0003175  1.0002718  1.0002224  1.0001717  1.0001214  1.0000737
 1.00003    0.999991   0.99995804 0.9999308  0.999909   0.9998915
 0.9998778  0.9998664  0.99985635 0.9998459  0.9998338  0.99982
 0.9998037  0.9997866  0.9997693  0.99975437 0.9997451  0.99974567
 0.99976087 0.9997975  0.99986154 0.99996096 1.0001032 ]","[[0.62359697 1.0220684  1.0244017 ]
 [1.5133358  1.2948174  4.9155216 ]
 [3.4405162  0.22842686 0.18621793]]",trotter
32,32,2,True,"[1.0000001  0.9999904  0.9999678  0.9999398  0.9999124  0.99988955
 0.99987346 0.9998653  0.9998649  0.99987143 0.9998836  0.99989957
 0.9999177  0.9999363  0.9999538  0.9999691  0.9999815  0.9999906
 0.9999965  0.99999934 0.9999999  0.99999857 0.9999963  0.99999344
 0.9999911  0.9999894  0.9999886  0.9999888  0.9999899  0.99999166
 0.9999937  0.9999959  0.9999976  0.9999989  0.9999996  0.99999946
 0.99999875 0.9999976  0.9999962  0.99999493 0.99999386 0.99999326
 0.9999932  0.99999356 0.99999446 0.99999565 0.999997   0.99999803
 0.999999   0.9999995  0.99999946 0.99999905 0.9999982  0.9999973
 0.9999964  0.99999595 0.9999956  0.9999958  0.99999636 0.99999714
 0.99999803 0.9999987  0.99999917 0.9999993  0.99999917 0.9999989
 0.9999985  0.9999981  0.99999803 0.9999983  0.9999987  0.99999917
 0.9999997  0.99999994 0.9999998  0.9999996  0.999999   0.99999833
 0.99999785 0.9999977  0.9999979  0.9999984  0.99999887 0.99999887
 0.9999979  0.99999565 0.99999166 0.9999858  0.9999784  0.9999698
 0.9999609  0.9999526  0.99994636 0.999943   0.9999437  0.99994874
 0.9999581  0.9999706  0.99998426 0.9999955  0.9999999 ]","[[0.82151544 1.0694001  1.1319473 ]
 [1.5412381  5.9047194  5.5491962 ]
 [1.7727808  3.7065704  4.3997073 ]]",trotter
33,33,2,False,"[1.0003542  0.999142   0.99818724 0.9974733  0.99698174 0.9966898
 0.99657464 0.99661094 0.9967718  0.99703234 0.9973662  0.99774903
 0.9981577  0.99857163 0.99897295 0.99934566 0.99967796 0.99996156
 1.0001898  1.0003611  1.0004767  1.000539   1.0005536  1.0005282
 1.0004708  1.0003898  1.0002942  1.0001918  1.0000894  0.99999225
 0.9999048  0.999828   0.9997632  0.9997078  0.9996603  0.99961674
 0.9995738  0.999527   0.9994734  0.999412   0.9993411  0.99926263
 0.99917924 0.99909663 0.99901986 0.99895674 0.99891627 0.9989048
 0.9989306  0.99899936 0.9991148  0.999277   0.9994844  0.9997309
 1.0000067  1.0002997  1.0005952  1.0008758  1.0011237  1.0013232
 1.0014565  1.0015126  1.0014828  1.001362   1.0011531  1.000863
 1.000505   1.0000968  0.9996603  0.99922025 0.9988024  0.9984316
 0.9981309  0.99791867 0.99780893 0.99780893 0.99792063 0.9981391
 0.99845314 0.99884695 0.9993007  0.9997916  1.0002971  1.0007923
 1.0012572  1.0016718  1.0020205  1.0022913  1.0024766  1.0025725
 1.0025805  1.0025036  1.0023491  1.0021253  1.0018448  1.0015175
 1.0011575  1.0007756  1.0003829  0.99998957 0.99960417]","[[0.82151544 1.0694001  1.1319473 ]
 [1.5412381  5.9047194  5.5491962 ]
 [1.7727808  3.7065704  4.3997073 ]]",trotter
34,34,2,True,"[0.9999998  0.9999951  0.9999818  0.99996495 0.9999484  0.99993455
 0.99992466 0.9999196  0.9999192  0.9999228  0.99992985 0.99993914
 0.9999498  0.9999607  0.9999711  0.99998033 0.99998784 0.9999935
 0.99999726 0.99999934 1.         0.9999995  0.9999983  0.9999968
 0.9999954  0.99999416 0.9999933  0.999993   0.9999932  0.9999936
 0.9999945  0.99999547 0.9999964  0.9999974  0.9999981  0.99999887
 0.9999992  0.9999996  0.99999964 0.9999998  0.9999997  0.9999996
 0.9999996  0.9999994  0.99999934 0.9999992  0.99999917 0.999999
 0.999999   0.99999887 0.99999875 0.99999875 0.99999875 0.9999988
 0.999999   0.9999991  0.9999993  0.99999946 0.9999996  0.9999998
 0.9999998  0.9999998  0.9999998  0.99999976 0.9999996  0.9999995
 0.9999994  0.9999994  0.99999934 0.9999992  0.99999917 0.9999991
 0.999999   0.99999875 0.9999986  0.99999857 0.9999987  0.99999887
 0.9999993  0.99999964 0.9999999  0.9999998  0.99999887 0.99999714
 0.99999386 0.999989   0.9999823  0.9999742  0.99996465 0.99995446
 0.99994475 0.99993616 0.9999302  0.99992776 0.99992985 0.9999368
 0.99994856 0.9999638  0.9999802  0.99999404 0.99999994]","[[1.4932048 1.2286103 0.6819966]
 [5.104051  2.0774207 2.7824812]
 [3.7540562 5.7289705 2.906644 ]]",trotter
35,35,2,False,"[1.0009339  0.99984545 0.99895644 0.99826    0.9977483  0.99740934
 0.9972296  0.99719095 0.9972753  0.9974628  0.9977314  0.99805987
 0.9984252  0.9988061  0.99918306 0.999537   0.9998522  1.0001146
 1.0003141  1.0004443  1.0005014  1.0004866  1.0004025  1.0002571
 1.0000596  0.9998216  0.9995573  0.9992799  0.9990042  0.9987436
 0.99851096 0.9983172  0.99817103 0.99807906 0.9980447  0.99807036
 0.99815446 0.99829435 0.9984851  0.99872005 0.99899226 0.9992933
 0.9996148  0.9999476  1.0002837  1.0006148  1.0009332  1.0012323
 1.0015054  1.0017464  1.0019506  1.002113   1.0022292  1.0022955
 1.0023094  1.0022674  1.0021685  1.0020113  1.0017973  1.0015275
 1.001206   1.0008382  1.0004319  0.9999964  0.9995439  0.9990876
 0.99864364 0.9982265  0.99785346 0.9975404  0.9973009  0.9971481
 0.9970914  0.9971352  0.9972813  0.9975257  0.9978611  0.99827355
 0.998747   0.9992616  0.999795   1.000324   1.0008254  1.001277
 1.0016596  1.0019575  1.002159   1.0022573  1.002252   1.0021467
 1.0019515  1.0016811  1.0013548  1.0009956  1.0006298  1.0002851
 0.99999154 0.9997785  0.99967474 0.9997087  0.99990577]","[[1.4932048 1.2286103 0.6819966]
 [5.104051  2.0774207 2.7824812]
 [3.7540562 5.7289705 2.906644 ]]",trotter
36,36,2,True,"[0.99999976 0.99999875 0.9999973  0.99999607 0.99999535 0.9999952
 0.9999955  0.99999624 0.999997   0.99999774 0.99999833 0.9999986
 0.9999986  0.99999833 0.9999978  0.9999971  0.9999964  0.9999959
 0.9999953  0.999995   0.999995   0.99999523 0.9999957  0.99999636
 0.99999714 0.9999978  0.9999986  0.9999991  0.9999995  0.9999997
 0.99999976 0.9999995  0.9999992  0.9999989  0.99999857 0.99999833
 0.9999982  0.9999982  0.9999982  0.99999833 0.9999986  0.99999887
 0.99999905 0.9999991  0.9999991  0.999999   0.9999987  0.99999845
 0.99999815 0.9999979  0.99999785 0.9999979  0.99999803 0.99999833
 0.9999986  0.999999   0.9999991  0.99999917 0.9999991  0.99999887
 0.9999985  0.9999979  0.9999973  0.9999968  0.9999965  0.99999624
 0.9999962  0.99999636 0.99999666 0.99999726 0.99999774 0.99999833
 0.9999989  0.9999992  0.9999995  0.9999998  0.9999999  1.
 1.         1.         0.99999994 0.9999999  0.99999976 0.99999976
 0.9999995  0.99999934 0.999999   0.99999857 0.99999815 0.99999774
 0.99999744 0.9999973  0.9999972  0.99999756 0.999998   0.9999987
 0.99999934 0.9999997  0.9999993  0.99999744 0.99999326]","[[1.3200309  1.3426094  1.0504361 ]
 [0.49252883 1.1417994  5.83313   ]
 [3.4695387  3.272621   4.494118  ]]",trotter
